"","sig_id","conditionId","cell_iname"
"269","DOSBIO002_NPC_24H:BRD-K74316684:9.93637","BRD-K74316684_10 uM_24 h","NPC"
"270","POL001_HT29_24H:D01","rotenone_12 uM_24 h","HT29"
"271","POL001_MCF7_24H:H18","WYE-125132_0.04 uM_24 h","MCF7"
"272","CPD002_PC3_24H:BRD-K04949373-001-01-6:10","parthenolide_10 uM_24 h","PC3"
"273","DOSBIO002_A549_24H:BRD-K55260239:9.93527","BRD-K55260239_10 uM_24 h","A549"
"274","CPD002_PC3_24H:BRD-K40476324-001-01-6:10","digoxin_10 uM_24 h","PC3"
"275","LPROT002_NPC.TAK_6H:BRD-K64634304:3","tretinoin_3.33 uM_6 h","NPC"
"276","LPROT004_YAPC_6H:BRD-K07691486:10","roscovitine_10 uM_6 h","YAPC"
"277","PCL001_MCF7_24H:BRD-K21532219:10","UMB-32_10 uM_24 h","MCF7"
"278","DOSBIO002_NPC_24H:BRD-K20109053:10.0611","BRD-K20109053_10 uM_24 h","NPC"
"279","POL001_PC3_24H:B13","BRD-K86574132_10 uM_24 h","PC3"
"280","POL001_MCF7_24H:A17","prostratin_0.125 uM_24 h","MCF7"
"281","PCL001_A375_24H:BRD-A59468452:0.12","BRD-A59468452_0.12 uM_24 h","A375"
"282","DOSBIO002_A375_24H:BRD-K06816133:10.0289","BRD-K06816133_10 uM_24 h","A375"
"283","LRS001_PHH.MGH_24H:D07","AS-703026_10 uM_24 h","PHH"
"284","LCP001_MCF10A.WT_3H:B14","bosutinib_3.33 uM_3 h","MCF10A"
"285","NMH002_NPC_6H:BRD-K69840642-001-02-2:10","ISOX_10 uM_6 h","NPC"
"286","CPD002_MCF7_6H:BRD-K35862502-001-01-8:10","pregnenolone_10 uM_6 h","MCF7"
"287","RAD001_HCC515_6H:BRD-K83896451-001-02-6:0.0015","glutamine_0.002 uM_6 h","HCC515"
"288","DOSBIO002_NPC_24H:BRD-K89824424:9.82599","BRD-K89824424_10 uM_24 h","NPC"
"289","DOSBIO002_HT29_24H:BRD-K20109053:10.0611","BRD-K20109053_10 uM_24 h","HT29"
"290","CPD002_PC3_6H:BRD-A72988804-001-07-9:10","tiaprofenic-acid_10 uM_6 h","PC3"
"291","LPROT003_A549_6H:BRD-K64634304:3","tretinoin_3.33 uM_6 h","A549"
"292","LPROT003_A549_6H:BRD-A13254067:1","okadaic-acid_1.11 uM_6 h","A549"
"293","KTOX002_HPTEC_6H:BRD-U12060954:1000","BRD-U12060954_1000 uM_6 h","HPTEC"
"294","DOSBIO001_A375_24H:BRD-K73008154:9.91582","BRD-K73008154_10 uM_24 h","A375"
"295","PCL001_HCC515_24H:BRD-K71855865:10","BRD-K71855865_10 uM_24 h","HCC515"
"296","NMH001_NPC_6H:BRD-A78236793-001-01-3:10","BRD-A78236793_10 uM_6 h","NPC"
"297","CPD003_MCF7_24H:O10","tyloxapol_10 uM_24 h","MCF7"
"298","ERAM001_A549_24H:BRD-K03587208:20.02","BRD-K03587208_20 uM_24 h","A549"
"299","PCL001_A549_24H:BRD-K38292946:10","BRD-K38292946_10 uM_24 h","A549"
"300","DOSBIO001_A375_24H:BRD-K73118655:10.0318","BRD-K73118655_10 uM_24 h","A375"
"301","DOSBIO002_MCF7_24H:BRD-K87838848:9.99211","BRD-K87838848_10 uM_24 h","MCF7"
"302","HOG003_MCF7_6H:BRD-K68202742-001-10-8:0.3704","BRD-K68202742_0.37 uM_6 h","MCF7"
"303","KMS002_THP1_6H:BRD-K51556300-001-01-9:10.15","BRD-K51556300_10 uM_6 h","THP1"
"304","CPD002_MCF7_24H:BRD-K60507178-001-01-0:10","BRD-K60507178_10 uM_24 h","MCF7"
"305","CVD001_HUH7_6H:BRD-K63750851-001-05-8:2.5","BRD-K63750851_2.5 uM_6 h","HUH7"
"306","CPD002_MCF7_24H:BRD-K04497194-001-01-3:10","BRD-K04497194_10 uM_24 h","MCF7"
"307","CVD001_HUH7_24H:BRD-K67860401-001-02-3:9.99","AR-A014418_10 uM_24 h","HUH7"
"308","KTOX002_HPTEC_6H:BRD-A79545933:3162","BRD-A79545933_3200 uM_6 h","HPTEC"
"309","CPD002_MCF7_6H:BRD-K46531780-003-13-0:10","methyl-benzethonium_10 uM_6 h","MCF7"
"310","CVD001_HUH7_6H:BRD-K41878610-001-01-5:10.0787","BRD-K41878610_10 uM_6 h","HUH7"
"311","LRS001_PHH.MGH_24H:A10","NVP-BEZ235_10 uM_24 h","PHH"
"312","NMH001_NPC_6H:BRD-K96799727-001-04-1:10","pifithrin-mu_10 uM_6 h","NPC"
"313","CPD001_MCF7_24H:BRD-K73251053-003-16-4:10","clorgiline_10 uM_24 h","MCF7"
"314","CVD001_HEPG2_6H:BRD-K85985071-001-16-5:2.5","ellipticine_2.5 uM_6 h","HEPG2"
"315","MOA001_U2OS_24H:N22","GSK-2816126_0.37 uM_24 h","U2OS"
"316","POL001_HEPG2_24H:O07","JG-98_4 uM_24 h","HEPG2"
"317","CPD001_PC3_24H:BRD-K50406511-001-20-3:10","hycanthone_10 uM_24 h","PC3"
"318","DOSBIO001_HT29_24H:BRD-K26484692:10.1375","BRD-K26484692_10 uM_24 h","HT29"
"319","DOSBIO002_A549_24H:BRD-K12411950:10.1375","BRD-K12411950_10 uM_24 h","A549"
"320","PCL001_MCF7_24H:BRD-K40328231:10","BRD-K40328231_10 uM_24 h","MCF7"
"321","DOSBIO002_PC3_24H:BRD-K19390271:9.81225","BRD-K19390271_10 uM_24 h","PC3"
"322","PCL001_HCC515_24H:BRD-K84633118:10","BRD-K84633118_10 uM_24 h","HCC515"
"323","CEGS001_NPC.179_24H:E01","amitriptyline_25 uM_24 h","NPC"
"324","POL001_JURKAT_24H:M07","PD-198306_10 uM_24 h","JURKAT"
"325","CPD002_MCF7_24H:BRD-K52075715-001-04-2:10","oxibendazole_10 uM_24 h","MCF7"
"326","LCP001_MCF10A.PIK3CA.HH_24H:E11","ABT-751_3.33 uM_24 h","MCF10A"
"327","CVD001_PHH_24H:BRD-K46123637-001-01-0:10.0354","BRD-K46123637_10 uM_24 h","PHH"
"328","CVD001_HEPG2_24H:BRD-K59469039-001-04-9:10","AG-879_10 uM_24 h","HEPG2"
"329","LPROT002_MCF7_6H:BRD-K61688984:3.5","RGFP-966_3.33 uM_6 h","MCF7"
"330","LPROT002_A375_6H:BRD-A13254067:1","okadaic-acid_1.11 uM_6 h","A375"
"331","LPROT004_YAPC_6H:BRD-K80738081:10","resveratrol_10 uM_6 h","YAPC"
"332","ERAM001_MCF7_24H:BRD-K90004018:2.63","BRD-K90004018_2.5 uM_24 h","MCF7"
"333","HOG003_A549_24H:BRD-A18763547-300-04-8:10","BRD-A18763547_10 uM_24 h","A549"
"334","HOG003_A549_24H:BRD-K09499853-305-01-1:10","KU-0060648_10 uM_24 h","A549"
"335","CVD001_HUH7_24H:BRD-K74228917-001-01-3:10","BRD-K74228917_10 uM_24 h","HUH7"
"336","POL001_PC3_24H:B07","rottlerin_10 uM_24 h","PC3"
"337","AML001_CD34_6H:BRD-K49071277:10","securinine_10 uM_6 h","CD34"
"338","PCL001_HEPG2_24H:BRD-K92428232:0.04","GSK-461364_0.04 uM_24 h","HEPG2"
"339","PCL001_HT29_24H:BRD-K50511260:1.11","BRD-K50511260_1.11 uM_24 h","HT29"
"340","DOSBIO001_NPC_24H:BRD-K24656059:10.0565","BRD-K24656059_10 uM_24 h","NPC"
"341","DOSBIO001_A375_24H:BRD-K23319301:10.08","BRD-K23319301_10 uM_24 h","A375"
"342","DOSBIO002_NPC_24H:BRD-K14352739:10.1001","BRD-K14352739_10 uM_24 h","NPC"
"343","DOSBIO002_NPC_24H:BRD-K27865298:10.0276","BRD-K27865298_10 uM_24 h","NPC"
"344","GMB001_HT29_24H:BRD-A20106178:50","BRD-A20106178_50 uM_24 h","HT29"
"345","GMB001_HL60_2H:BRD-A90490067:10","fulvestrant_10 uM_2 h","HL60"
"346","AML001_PC3_6H:BRD-A73558769:3.33333","BRD-A73558769_3.33 uM_6 h","PC3"
"347","PCL001_A549_24H:BRD-K77620628:10","BRD-K77620628_10 uM_24 h","A549"
"348","PCL001_HEPG2_24H:BRD-A59468452:0.37","BRD-A59468452_0.37 uM_24 h","HEPG2"
"349","HOG001_A549_24H:BRD-K92317137-001-04-0:3.33","BRD-K92317137_3.33 uM_24 h","A549"
"350","CVD001_HEPG2_6H:BRD-K57064803-001-01-0:10.0929","BRD-K57064803_10 uM_6 h","HEPG2"
"351","DOSBIO002_PC3_24H:BRD-K80169513:9.9532","BRD-K80169513_10 uM_24 h","PC3"
"352","DOSBIO001_A375_24H:BRD-K41700431:9.9859","BRD-K41700431_10 uM_24 h","A375"
"353","LCP001_MCF10A.WT_12H:G02","AS-703026_3.33 uM_12 h","MCF10A"
"354","NMH001_NPC_6H:BRD-K76894938-001-01-5:10","CHIR-99021_10 uM_6 h","NPC"
"355","PCL001_HEPG2_24H:BRD-K93425199:3.33","BRD-K93425199_3.33 uM_24 h","HEPG2"
"356","DOSBIO001_A375_24H:BRD-K72620090:10.1179","BRD-K72620090_10 uM_24 h","A375"
"357","DOSBIO001_A375_24H:BRD-K06589444:9.98921","BRD-K06589444_10 uM_24 h","A375"
"358","CEGS001_NPC.215_24H:A18","modafinil_0.74 uM_24 h","NPC"
"359","CPD001_PC3_24H:BRD-K34730807-001-11-9:10","levodopa_10 uM_24 h","PC3"
"360","DOSBIO001_NPC_24H:BRD-K26484692:10.1375","BRD-K26484692_10 uM_24 h","NPC"
"361","DOSBIO002_PC3_24H:BRD-K22912836:10.0162","BRD-K22912836_10 uM_24 h","PC3"
"362","DOSBIO002_PC3_24H:BRD-K98624380:10.1901","BRD-K98624380_10 uM_24 h","PC3"
"363","PCL001_HCC515_24H:BRD-K45962729:10","BRD-K45962729_10 uM_24 h","HCC515"
"364","DOSBIO001_MCF7_24H:BRD-K74446951:9.80202","BRD-K74446951_10 uM_24 h","MCF7"
"365","CPD002_MCF7_6H:BRD-A23689620-001-01-8:10","avermectin_10 uM_6 h","MCF7"
"366","LPROT002_NPC.TAK_6H:BRD-K92960067:10","SMER-3_10 uM_6 h","NPC"
"367","ERAM001_MCF7_24H:BRD-K34990278:1.32","BRD-K34990278_1.25 uM_24 h","MCF7"
"368","PCL001_HA1E_24H:BRD-K25167492:10","BRD-K25167492_10 uM_24 h","HA1E"
"369","DOSBIO001_NPC_24H:BRD-K88822846:10.1074","BRD-K88822846_10 uM_24 h","NPC"
"370","PCL001_HCC515_24H:BRD-K50817946:3.33","BRD-K50817946_3.33 uM_24 h","HCC515"
"371","DOSBIO001_A375_24H:BRD-K62242359:10.5421","BRD-K62242359_10 uM_24 h","A375"
"372","DOSBIO001_A375_24H:BRD-K09231502:10.0202","BRD-K09231502_10 uM_24 h","A375"
"373","DOSBIO002_NPC_24H:BRD-K22052171:9.97874","BRD-K22052171_10 uM_24 h","NPC"
"374","DOSBIO002_PC3_24H:BRD-K79532217:10.3153","BRD-K79532217_10 uM_24 h","PC3"
"375","NMH001_NPC_24H:L22","BRD-K13629382_10 uM_24 h","NPC"
"376","ABY001_NCIH508_XH:BRD-K70401845:10:24","erlotinib_10 uM_24 h","NCIH508"
"377","KTOX002_HPTEC_6H:BRD-A58767537:10","afatinib_10 uM_6 h","HPTEC"
"378","KTOX002_HPTEC_6H:BRD-A46684810:10","colchicine_10 uM_6 h","HPTEC"
"379","DOSBIO002_PC3_24H:BRD-K20109053:10.0611","BRD-K20109053_10 uM_24 h","PC3"
"380","HOG001_A549_24H:BRD-K74402642-003-01-2:3.3333","NSC-632839_3.33 uM_24 h","A549"
"381","DOSBIO001_HT29_24H:BRD-K81418486:1.11111","vorinostat_1.11 uM_24 h","HT29"
"382","DOSBIO002_A549_24H:BRD-K29423519:9.37945","BRD-K29423519_10 uM_24 h","A549"
"383","DOSBIO002_A549_24H:BRD-K45843042:9.85433","SA-419083_10 uM_24 h","A549"
"384","CVD001_HEPG2_6H:BRD-K47150025-001-01-2:2.5","KI-8751_2.5 uM_6 h","HEPG2"
"385","ABY001_SKBR3_XH:BRD-K81418486:0.625:24","vorinostat_0.66 uM_24 h","SKBR3"
"386","ABY001_SKBR3_XH:BRD-K66175015:2.5:24","afatinib_2.5 uM_24 h","SKBR3"
"387","AML001_PC3_6H:BRD-K27499107:10","carbacyclin_10 uM_6 h","PC3"
"388","MOA001_A549_24H:I21","necrosulfonamide_10 uM_24 h","A549"
"389","PCL001_HA1E_24H:BRD-K84633118:10","BRD-K84633118_10 uM_24 h","HA1E"
"390","MOA001_U2OS_24H:I22","necrosulfonamide_3.33 uM_24 h","U2OS"
"391","DOSBIO001_A375_24H:BRD-K71195237:10.1383","BRD-K71195237_10 uM_24 h","A375"
"392","CPD002_PC3_24H:BRD-K92923799-001-01-0:10","digitoxigenin_10 uM_24 h","PC3"
"393","CVD001_HEPG2_24H:BRD-K51674646-001-01-3:10","BRD-K51674646_10 uM_24 h","HEPG2"
"394","DOSBIO002_A375_24H:BRD-K67236950:10.6884","BRD-K67236950_10 uM_24 h","A375"
"395","DOSBIO002_A549_24H:BRD-K16714380:10.0318","BRD-K16714380_10 uM_24 h","A549"
"396","NMH001_NPC_6H:BRD-K47535255-001-01-5:10","BRD-K47535255_10 uM_6 h","NPC"
"397","CVD001_HUH7_6H:BRD-K21680192-300-04-5:2.5","mitoxantrone_2.5 uM_6 h","HUH7"
"398","LPROT002_MCF7_6H:BRD-A13254067:1","okadaic-acid_1.11 uM_6 h","MCF7"
"399","ERAM001_A549_24H:BRD-M90295809:20.01","BRD-M90295809_20 uM_24 h","A549"
"400","ERAM001_A549_24H:BRD-A03772856:20","BRD-A03772856_20 uM_24 h","A549"
"401","ERAM001_MCF7_24H:BRD-K16837150:20.05","BRD-K16837150_20 uM_24 h","MCF7"
"402","ERAM001_MCF7_24H:BRD-K47501804:13.36","BRD-K47501804_12.5 uM_24 h","MCF7"
"403","CPD001_PC3_24H:BRD-K10598093-329-04-1:10","hexamethonium_10 uM_24 h","PC3"
"404","DOSBIO001_NPC_24H:BRD-K58860003:9.95458","SA-1921617_10 uM_24 h","NPC"
"405","DOSBIO001_A375_24H:BRD-K74381836:10.0448","SA-1921456_10 uM_24 h","A375"
"406","DOSBIO001_MCF7_24H:BRD-K68319707:10.0384","BRD-K68319707_10 uM_24 h","MCF7"
"407","DOSBIO002_A549_24H:BRD-K87125912:9.98177","BRD-K87125912_10 uM_24 h","A549"
"408","LPROT003_NPC_6H:BRD-K87909389:0.4","alvocidib_0.37 uM_6 h","NPC"
"409","KHW001_U937_6H:BRD-K14482023-001-01-0:10","K1448_10 uM_6 h","U937"
"410","PCL001_A549_24H:BRD-K50498985:0.04","taladegib_0.04 uM_24 h","A549"
"411","DOSBIO001_A549_24H:BRD-K70875408:10.1708","BRD-K70875408_10 uM_24 h","A549"
"412","DOSBIO001_MCF7_24H:BRD-K14095788:10.0137","BRD-K14095788_10 uM_24 h","MCF7"
"413","CEGS001_NPC.177_24H:H22","topotecan_3.33 uM_24 h","NPC"
"414","DOSBIO002_PC3_24H:BRD-K62919978:10.1501","BRD-K62919978_10 uM_24 h","PC3"
"415","DOSBIO002_A375_24H:BRD-K84797952:10.0587","BRD-K84797952_10 uM_24 h","A375"
"416","DOSBIO002_A549_24H:BRD-K20126873:10.2964","BRD-K20126873_10 uM_24 h","A549"
"417","NMH002_NPC_6H:BRD-K67868012-001-03-5:10","PI-103_10 uM_6 h","NPC"
"418","CPD001_PC3_24H:BRD-A55424491-001-13-2:10","methotrexate_10 uM_24 h","PC3"
"419","CPD001_PC3_24H:BRD-K75649340-001-08-1:10","tioguanine_10 uM_24 h","PC3"
"420","MOA001_A549_24H:I09","BRD-K15107389_10 uM_24 h","A549"
"421","DOSBIO002_HT29_24H:BRD-K73276569:10.2325","BRD-K73276569_10 uM_24 h","HT29"
"422","LCP001_MCF10A.PIK3CA.HH_24H:I12","AG-1024_1.11 uM_24 h","MCF10A"
"423","CVD001_HUH7_24H:BRD-K62056344-001-01-5:9.1889","BRD-K62056344_10 uM_24 h","HUH7"
"424","DOSBIO002_PC3_24H:BRD-K10211010:10.0569","BRD-K10211010_10 uM_24 h","PC3"
"425","HOG003_A549_24H:BRD-K06792661-001-01-9:0.1235","narciclasine_0.125 uM_24 h","A549"
"426","DOSBIO002_A549_24H:BRD-K43540029:10.0137","BRD-K43540029_10 uM_24 h","A549"
"427","POL001_HEPG2_24H:A19","BRD-K83354763_10 uM_24 h","HEPG2"
"428","POL001_JURKAT_24H:O13","arbidol_10 uM_24 h","JURKAT"
"429","CPD001_PC3_24H:BRD-K54529596-001-19-8:10","captopril_10 uM_24 h","PC3"
"430","CPD002_PC3_24H:BRD-K27217864-001-18-1:10","butamben_10 uM_24 h","PC3"
"431","CVD001_PHH_24H:BRD-K36055864-001-09-3:2.5","cycloheximide_2.5 uM_24 h","PHH"
"432","NMH002_FIBRNPC_24H:BRD-K61314889-001-02-8:10","endo-IWR-1_10 uM_24 h","NPC"
"433","LPROT003_A375_6H:BRD-A11170096:0.75","pravastatin_0.74 uM_6 h","A375"
"434","ERAM001_A549_24H:BRD-K33610132:8.89","rociletinib_8 uM_24 h","A549"
"435","PCL001_HEPG2_24H:BRD-K63425657:10","NP-010914_10 uM_24 h","HEPG2"
"436","PCL001_HA1E_24H:BRD-K10361096:10","BRD-K10361096_10 uM_24 h","HA1E"
"437","DOSBIO001_HT29_24H:BRD-K39597586:9.9142","BRD-K39597586_10 uM_24 h","HT29"
"438","POL001_JURKAT_24H:H09","thapsigargin_1.11 uM_24 h","JURKAT"
"439","CPD002_PC3_24H:BRD-K33106058-001-10-1:10","cytarabine_10 uM_24 h","PC3"
"440","PCL001_HCC515_24H:BRD-K25167492:10","BRD-K25167492_10 uM_24 h","HCC515"
"441","DOSBIO001_A375_24H:BRD-K07244661:9.9754","BRD-K07244661_10 uM_24 h","A375"
"442","DOSBIO001_A375_24H:BRD-K24656059:10.0565","BRD-K24656059_10 uM_24 h","A375"
"443","DOSBIO001_HT29_24H:BRD-K96041907:10.2154","BRD-K96041907_10 uM_24 h","HT29"
"444","DOSBIO002_MCF7_24H:BRD-K61753121:10.0904","BRD-K61753121_10 uM_24 h","MCF7"
"445","CPD003_MCF7_24H:N22","parbendazole_10 uM_24 h","MCF7"
"446","CVD001_HEPG2_6H:BRD-K47869605-001-18-9:10","BRD-K47869605_10 uM_6 h","HEPG2"
"447","NMH002_FIBRNPC_6H:BRD-K65031973-001-02-1:10","BG-1007_10 uM_6 h","NPC"
"448","ABY001_SKBR3_XH:BRD-K70511574:10:24","HMN-214_10 uM_24 h","SKBR3"
"449","GMB001_HL60_2H:BRD-A61304759:10","tanespimycin_10 uM_2 h","HL60"
"450","PCL001_HA1E_24H:BRD-K38292946:3.33","BRD-K38292946_3.33 uM_24 h","HA1E"
"451","PCL001_MCF7_24H:BRD-K30842649:10","BRD-K30842649_10 uM_24 h","MCF7"
"452","ERAM001_A549_24H:BRD-K88615478:2.63","BRD-K88615478_2.5 uM_24 h","A549"
"453","ERAM001_A549_24H:BRD-K22514639:20","EGF-816_20 uM_24 h","A549"
"454","DOSBIO001_A375_24H:BRD-K23985857:10","BRD-K23985857_10 uM_24 h","A375"
"455","DOSBIO001_A549_24H:BRD-K30229575:10.1026","BRD-K30229575_10 uM_24 h","A549"
"456","DOSBIO002_HT29_24H:BRD-K15524596:10.0448","BRD-K15524596_10 uM_24 h","HT29"
"457","ENR001_MCF7_24H:E07","HU-210_10 uM_24 h","MCF7"
"458","PCL001_HA1E_24H:BRD-K91583156:10","BRD-K91583156_10 uM_24 h","HA1E"
"459","KTOX002_HPTEC_6H:BRD-A50590638:10","BRD-A50590638_10 uM_6 h","HPTEC"
"460","DOSBIO001_NPC_24H:BRD-A19500257:1.11111","geldanamycin_1.11 uM_24 h","NPC"
"461","DOSBIO001_NPC_24H:BRD-K37650321:10.0011","BRD-K37650321_10 uM_24 h","NPC"
"462","PCL001_HCC515_24H:BRD-K30842649:10","BRD-K30842649_10 uM_24 h","HCC515"
"463","POL001_PC3_24H:H12","thapsigargin_0.04 uM_24 h","PC3"
"464","DOSBIO001_MCF7_24H:BRD-K98626176:9.95305","BRD-K98626176_10 uM_24 h","MCF7"
"465","PCL001_MCF7_24H:BRD-K50817946:3.33","BRD-K50817946_3.33 uM_24 h","MCF7"
"466","PCL001_HT29_24H:BRD-A76641868:20","BRD-A76641868_20 uM_24 h","HT29"
"467","CPD002_PC3_24H:BRD-K46531780-003-13-0:10","methyl-benzethonium_10 uM_24 h","PC3"
"468","CPD002_PC3_24H:BRD-K33299843-236-06-4:10","naproxen_10 uM_24 h","PC3"
"469","KMS002_THP1_24H:BRD-K95985487-001-02-1:3.33","BRD-K95985487_3.33 uM_24 h","THP1"
"470","DOSBIO001_NPC_24H:BRD-K86048057:9.96184","BRD-K86048057_10 uM_24 h","NPC"
"471","DOSBIO001_A549_24H:BRD-K23319301:10.08","BRD-K23319301_10 uM_24 h","A549"
"472","CEGS001_NPC.215_24H:P22","valproic-acid_625 uM_24 h","NPC"
"473","CEGS001_NPC.8330_24H:B11","entinostat_0.66 uM_24 h","NPC"
"474","CPD002_PC3_24H:BRD-K60507178-001-01-0:10","BRD-K60507178_10 uM_24 h","PC3"
"475","LPROT002_A375_6H:BRD-K92960067:10","SMER-3_10 uM_6 h","A375"
"476","ENR001_MCF7_24H:C01","resveratrol_10 uM_24 h","MCF7"
"477","MOA001_U2OS_24H:P04","parbendazole_10 uM_24 h","U2OS"
"478","MOA001_U2OS_24H:F21","BRD-K78727929_1.11 uM_24 h","U2OS"
"479","PCL001_A375_24H:BRD-K71855865:10","BRD-K71855865_10 uM_24 h","A375"
"480","DOSBIO002_NPC_24H:BRD-K98945308:10.0074","BRD-K98945308_10 uM_24 h","NPC"
"481","PCL001_HCC515_24H:BRD-K93425199:3.33","BRD-K93425199_3.33 uM_24 h","HCC515"
"482","DOSBIO001_A375_24H:BRD-K03006541:10.6002","BRD-K03006541_10 uM_24 h","A375"
"483","POL001_HT29_24H:O13","arbidol_10 uM_24 h","HT29"
"484","CPD002_MCF7_6H:BRD-K18812295-001-04-9:10","chrysenequinone_10 uM_6 h","MCF7"
"485","CPD003_MCF7_24H:F13","BRD-K11451237_10 uM_24 h","MCF7"
"486","CVD001_HEPG2_6H:BRD-K03113036-001-01-9:10.2079","BRD-K03113036_10 uM_6 h","HEPG2"
"487","NMH002_FIBRNPC_6H:BRD-A63989068-001-01-2:10","apicidin_10 uM_6 h","NPC"
"488","NMH002_FIBRNPC_24H:BRD-K08807999-001-01-6:10","NO-ASA_10 uM_24 h","NPC"
"489","POL001_PC3_24H:M07","PD-198306_10 uM_24 h","PC3"
"490","DOSBIO001_A375_24H:BRD-K86671899:10.0019","BRD-K86671899_10 uM_24 h","A375"
"491","DOSBIO001_HT29_24H:BRD-K11169037:10.0519","BRD-K11169037_10 uM_24 h","HT29"
"492","LRS001_PHH.MGH_24H:E13","BRD-K79511609_10 uM_24 h","PHH"
"493","HOG003_A549_6H:BRD-K22503835-001-06-0:0.3704","scriptaid_0.37 uM_6 h","A549"
"494","PCL001_A375_24H:BRD-K50817946:10","BRD-K50817946_10 uM_24 h","A375"
"495","PCL001_HCC515_24H:BRD-K38292946:1.11","BRD-K38292946_1.11 uM_24 h","HCC515"
"496","POL001_PC3_24H:C05","narciclasine_0.125 uM_24 h","PC3"
"497","DOSBIO001_A375_24H:BRD-K59253994:9.55469","BRD-K59253994_10 uM_24 h","A375"
"498","DOSBIO002_MCF7_24H:BRD-K15524596:10.0448","BRD-K15524596_10 uM_24 h","MCF7"
"499","LRS001_PHH.MGH_24H:P05","BRD-K98824517_3.33 uM_24 h","PHH"
"500","DOSBIO002_PC3_24H:BRD-K87838848:9.99211","BRD-K87838848_10 uM_24 h","PC3"
"501","POL001_HEPG2_24H:N02","daunorubicin_3.33 uM_24 h","HEPG2"
"502","LCP001_MCF10A.WT_3H:B07","filgotinib_10 uM_3 h","MCF10A"
"503","CPD002_PC3_24H:BRD-K32403583-001-01-6:10","mevastatin_10 uM_24 h","PC3"
"504","DOSBIO001_NPC_24H:BRD-K28934562:10.0731","BRD-K28934562_10 uM_24 h","NPC"
"505","DOSBIO002_NPC_24H:BRD-K67236950:10.6884","BRD-K67236950_10 uM_24 h","NPC"
"506","KTOX002_HPTEC_24H:BRD-K04804440:316.2","ciprofloxacin_320 uM_24 h","HPTEC"
"507","DOSBIO001_A375_24H:BRD-K37650321:10.0011","BRD-K37650321_10 uM_24 h","A375"
"508","CEGS001_NPC.177_24H:C01","17-AAG_10 uM_24 h","NPC"
"509","CEGS001_NPC.215_24H:G02","BIX-01294_4 uM_24 h","NPC"
"510","CEGS001_NPC.215_24H:F01","aripiprazole_25 uM_24 h","NPC"
"511","LCP001_MCF10A.WT_24H:I24","GSK-1838705A_1.11 uM_24 h","MCF10A"
"512","CPD001_PC3_24H:BRD-K76634210-001-08-9:10","idoxuridine_10 uM_24 h","PC3"
"513","KMS002_NOMO1_6H:BRD-K78930611-001-07-6:10","MW-STK33-2B_10 uM_6 h","NOMO1"
"514","ABY001_HEPG2_XH:BRD-K70511574:10:24","HMN-214_10 uM_24 h","HEPG2"
"515","PCL001_A549_24H:BRD-K50817946:10","BRD-K50817946_10 uM_24 h","A549"
"516","PCL001_HEPG2_24H:BRD-K11413513:10","BRD-K11413513_10 uM_24 h","HEPG2"
"517","DOSBIO001_PC3_24H:BRD-K79947405:10.0148","BRD-K79947405_10 uM_24 h","PC3"
"518","DOSBIO001_A375_24H:BRD-K92232855:10.1419","BRD-K92232855_10 uM_24 h","A375"
"519","DOSBIO001_MCF7_24H:BRD-K39504007:9.66346","BRD-K39504007_10 uM_24 h","MCF7"
"520","POL001_MCF7_24H:A19","BRD-K83354763_10 uM_24 h","MCF7"
"521","LPROT004_YAPC_6H:BRD-A13254067:1","okadaic-acid_1.11 uM_6 h","YAPC"
"522","LPROT002_NPC.TAK_6H:BRD-K07691486:10","roscovitine_10 uM_6 h","NPC"
"523","KTOX002_HPTEC_24H:BRD-A17655518:1000","ibuprofen_1000 uM_24 h","HPTEC"
"524","DOSBIO002_HT29_24H:BRD-K79532217:10.3153","BRD-K79532217_10 uM_24 h","HT29"
"525","LRS001_PHH.MGH_24H:L01","VU-0418947-2_10 uM_24 h","PHH"
"526","DOSBIO001_NPC_24H:BRD-K05984448:10.0717","BRD-K05984448_10 uM_24 h","NPC"
"527","LPROT004_YAPC_6H:BRD-K11528507:2","geldanamycin_2.22 uM_6 h","YAPC"
"528","LPROT004_YAPC_6H:BRD-K98203492:5","GSK-J4_4 uM_6 h","YAPC"
"529","PCL001_HT29_24H:BRD-K73255294:3.33","nutlin-3_3.33 uM_24 h","HT29"
"530","KTOX002_HPTEC_6H:BRD-K57222227:316.2","indometacin_320 uM_6 h","HPTEC"
"531","HOG001_A549_6H:BRD-A85860691-001-02-2:10","chaetocin_10 uM_6 h","A549"
"532","DOSBIO001_A375_24H:BRD-K79102010:9.95382","BRD-K79102010_10 uM_24 h","A375"
"533","DOSBIO001_MCF7_24H:BRD-K47551852:10.1751","BRD-K47551852_10 uM_24 h","MCF7"
"534","DOSBIO001_MCF7_24H:BRD-K95208083:10.0207","SA-1457472_10 uM_24 h","MCF7"
"535","LRS001_PHH.MGH_24H:A09","huperzine-a_1.11 uM_24 h","PHH"
"536","CPD002_PC3_24H:BRD-K96390176-001-01-1:10","calcipotriol_10 uM_24 h","PC3"
"537","DOSBIO001_PC3_24H:BRD-K73008154:9.91582","BRD-K73008154_10 uM_24 h","PC3"
"538","DOSBIO001_MCF7_24H:BRD-K67787765:10.0032","BRD-K67787765_10 uM_24 h","MCF7"
"539","AML001_HL60_6H:BRD-A75409952:10","wortmannin_10 uM_6 h","HL60"
