,sig_id,conditionId,cell_iname
278,CPD002_PC3_24H:BRD-K92923799-001-01-0:10,digitoxigenin_10 uM_24 h,PC3
279,CVD001_HEPG2_24H:BRD-K51674646-001-01-3:10,BRD-K51674646_10 uM_24 h,HEPG2
280,DOSBIO002_A549_24H:BRD-K16714380:10.0318,BRD-K16714380_10 uM_24 h,A549
281,NMH001_NPC_6H:BRD-K47535255-001-01-5:10,BRD-K47535255_10 uM_6 h,NPC
282,CVD001_HUH7_6H:BRD-K21680192-300-04-5:2.5,mitoxantrone_2.5 uM_6 h,HUH7
283,LPROT002_MCF7_6H:BRD-A13254067:1,okadaic-acid_1.11 uM_6 h,MCF7
284,ERAM001_A549_24H:BRD-A03772856:20,BRD-A03772856_20 uM_24 h,A549
285,ERAM001_MCF7_24H:BRD-K47501804:13.36,BRD-K47501804_12.5 uM_24 h,MCF7
286,CPD001_PC3_24H:BRD-K10598093-329-04-1:10,hexamethonium_10 uM_24 h,PC3
287,DOSBIO001_NPC_24H:BRD-K58860003:9.95458,SA-1921617_10 uM_24 h,NPC
288,DOSBIO001_MCF7_24H:BRD-K68319707:10.0384,BRD-K68319707_10 uM_24 h,MCF7
289,DOSBIO002_A549_24H:BRD-K87125912:9.98177,BRD-K87125912_10 uM_24 h,A549
290,LPROT003_NPC_6H:BRD-K87909389:0.4,alvocidib_0.37 uM_6 h,NPC
291,PCL001_A549_24H:BRD-K50498985:0.04,taladegib_0.04 uM_24 h,A549
292,DOSBIO001_A549_24H:BRD-K70875408:10.1708,BRD-K70875408_10 uM_24 h,A549
293,DOSBIO001_MCF7_24H:BRD-K14095788:10.0137,BRD-K14095788_10 uM_24 h,MCF7
294,DOSBIO002_PC3_24H:BRD-K62919978:10.1501,BRD-K62919978_10 uM_24 h,PC3
295,DOSBIO002_A549_24H:BRD-K20126873:10.2964,BRD-K20126873_10 uM_24 h,A549
296,NMH002_NPC_6H:BRD-K67868012-001-03-5:10,PI-103_10 uM_6 h,NPC
297,CPD001_PC3_24H:BRD-K75649340-001-08-1:10,tioguanine_10 uM_24 h,PC3
298,MOA001_A549_24H:I09,BRD-K15107389_10 uM_24 h,A549
299,LCP001_MCF10A.PIK3CA.HH_24H:I12,AG-1024_1.11 uM_24 h,MCF10A
300,CVD001_HUH7_24H:BRD-K62056344-001-01-5:9.1889,BRD-K62056344_10 uM_24 h,HUH7
301,HOG003_A549_24H:BRD-K06792661-001-01-9:0.1235,narciclasine_0.125 uM_24 h,A549
302,DOSBIO002_A549_24H:BRD-K43540029:10.0137,BRD-K43540029_10 uM_24 h,A549
303,POL001_HEPG2_24H:A19,BRD-K83354763_10 uM_24 h,HEPG2
304,POL001_JURKAT_24H:O13,arbidol_10 uM_24 h,JURKAT
305,CPD001_PC3_24H:BRD-K54529596-001-19-8:10,captopril_10 uM_24 h,PC3
306,CPD002_PC3_24H:BRD-K27217864-001-18-1:10,butamben_10 uM_24 h,PC3
307,CVD001_PHH_24H:BRD-K36055864-001-09-3:2.5,cycloheximide_2.5 uM_24 h,PHH
308,NMH002_FIBRNPC_24H:BRD-K61314889-001-02-8:10,endo-IWR-1_10 uM_24 h,NPC
309,ERAM001_A549_24H:BRD-K33610132:8.89,rociletinib_8 uM_24 h,A549
310,PCL001_HEPG2_24H:BRD-K63425657:10,NP-010914_10 uM_24 h,HEPG2
311,PCL001_HA1E_24H:BRD-K10361096:10,BRD-K10361096_10 uM_24 h,HA1E
312,POL001_JURKAT_24H:H09,thapsigargin_1.11 uM_24 h,JURKAT
313,CPD002_PC3_24H:BRD-K33106058-001-10-1:10,cytarabine_10 uM_24 h,PC3
314,PCL001_HCC515_24H:BRD-K25167492:10,BRD-K25167492_10 uM_24 h,HCC515
315,DOSBIO002_MCF7_24H:BRD-K61753121:10.0904,BRD-K61753121_10 uM_24 h,MCF7
316,CPD003_MCF7_24H:N22,parbendazole_10 uM_24 h,MCF7
317,CVD001_HEPG2_6H:BRD-K47869605-001-18-9:10,BRD-K47869605_10 uM_6 h,HEPG2
318,NMH002_FIBRNPC_6H:BRD-K65031973-001-02-1:10,BG-1007_10 uM_6 h,NPC
319,ABY001_SKBR3_XH:BRD-K70511574:10:24,HMN-214_10 uM_24 h,SKBR3
320,GMB001_HL60_2H:BRD-A61304759:10,tanespimycin_10 uM_2 h,HL60
321,PCL001_HA1E_24H:BRD-K38292946:3.33,BRD-K38292946_3.33 uM_24 h,HA1E
322,PCL001_MCF7_24H:BRD-K30842649:10,BRD-K30842649_10 uM_24 h,MCF7
323,ERAM001_A549_24H:BRD-K88615478:2.63,BRD-K88615478_2.5 uM_24 h,A549
324,ERAM001_A549_24H:BRD-K22514639:20,EGF-816_20 uM_24 h,A549
325,DOSBIO001_A549_24H:BRD-K30229575:10.1026,BRD-K30229575_10 uM_24 h,A549
326,ENR001_MCF7_24H:E07,HU-210_10 uM_24 h,MCF7
327,PCL001_HA1E_24H:BRD-K91583156:10,BRD-K91583156_10 uM_24 h,HA1E
328,DOSBIO001_NPC_24H:BRD-A19500257:1.11111,geldanamycin_1.11 uM_24 h,NPC
329,DOSBIO001_NPC_24H:BRD-K37650321:10.0011,BRD-K37650321_10 uM_24 h,NPC
330,PCL001_HCC515_24H:BRD-K30842649:10,BRD-K30842649_10 uM_24 h,HCC515
331,POL001_PC3_24H:H12,thapsigargin_0.04 uM_24 h,PC3
332,CPD002_PC3_24H:BRD-K46531780-003-13-0:10,methyl-benzethonium_10 uM_24 h,PC3
333,CPD002_PC3_24H:BRD-K33299843-236-06-4:10,naproxen_10 uM_24 h,PC3
334,KMS002_THP1_24H:BRD-K95985487-001-02-1:3.33,BRD-K95985487_3.33 uM_24 h,THP1
335,DOSBIO001_NPC_24H:BRD-K86048057:9.96184,BRD-K86048057_10 uM_24 h,NPC
336,DOSBIO001_A549_24H:BRD-K23319301:10.08,BRD-K23319301_10 uM_24 h,A549
337,CEGS001_NPC.8330_24H:B11,entinostat_0.66 uM_24 h,NPC
338,CPD002_PC3_24H:BRD-K60507178-001-01-0:10,BRD-K60507178_10 uM_24 h,PC3
339,ENR001_MCF7_24H:C01,resveratrol_10 uM_24 h,MCF7
340,MOA001_U2OS_24H:P04,parbendazole_10 uM_24 h,U2OS
341,MOA001_U2OS_24H:F21,BRD-K78727929_1.11 uM_24 h,U2OS
342,DOSBIO002_NPC_24H:BRD-K98945308:10.0074,BRD-K98945308_10 uM_24 h,NPC
343,CPD002_MCF7_6H:BRD-K18812295-001-04-9:10,chrysenequinone_10 uM_6 h,MCF7
344,CPD003_MCF7_24H:F13,BRD-K11451237_10 uM_24 h,MCF7
345,CVD001_HEPG2_6H:BRD-K03113036-001-01-9:10.2079,BRD-K03113036_10 uM_6 h,HEPG2
346,NMH002_FIBRNPC_6H:BRD-A63989068-001-01-2:10,apicidin_10 uM_6 h,NPC
347,POL001_PC3_24H:M07,PD-198306_10 uM_24 h,PC3
348,LRS001_PHH.MGH_24H:E13,BRD-K79511609_10 uM_24 h,PHH
349,PCL001_HCC515_24H:BRD-K38292946:1.11,BRD-K38292946_1.11 uM_24 h,HCC515
350,POL001_PC3_24H:C05,narciclasine_0.125 uM_24 h,PC3
351,DOSBIO002_MCF7_24H:BRD-K15524596:10.0448,BRD-K15524596_10 uM_24 h,MCF7
352,LRS001_PHH.MGH_24H:P05,BRD-K98824517_3.33 uM_24 h,PHH
353,POL001_HEPG2_24H:N02,daunorubicin_3.33 uM_24 h,HEPG2
354,CPD002_PC3_24H:BRD-K32403583-001-01-6:10,mevastatin_10 uM_24 h,PC3
355,DOSBIO002_NPC_24H:BRD-K67236950:10.6884,BRD-K67236950_10 uM_24 h,NPC
356,KTOX002_HPTEC_24H:BRD-K04804440:316.2,ciprofloxacin_320 uM_24 h,HPTEC
357,CEGS001_NPC.215_24H:G02,BIX-01294_4 uM_24 h,NPC
358,CEGS001_NPC.215_24H:F01,aripiprazole_25 uM_24 h,NPC
359,CPD001_PC3_24H:BRD-K76634210-001-08-9:10,idoxuridine_10 uM_24 h,PC3
360,KMS002_NOMO1_6H:BRD-K78930611-001-07-6:10,MW-STK33-2B_10 uM_6 h,NOMO1
361,ABY001_HEPG2_XH:BRD-K70511574:10:24,HMN-214_10 uM_24 h,HEPG2
362,PCL001_A549_24H:BRD-K50817946:10,BRD-K50817946_10 uM_24 h,A549
363,PCL001_HEPG2_24H:BRD-K11413513:10,BRD-K11413513_10 uM_24 h,HEPG2
364,DOSBIO001_PC3_24H:BRD-K79947405:10.0148,BRD-K79947405_10 uM_24 h,PC3
365,POL001_MCF7_24H:A19,BRD-K83354763_10 uM_24 h,MCF7
366,LPROT002_NPC.TAK_6H:BRD-K07691486:10,roscovitine_10 uM_6 h,NPC
367,KTOX002_HPTEC_24H:BRD-A17655518:1000,ibuprofen_1000 uM_24 h,HPTEC
368,LRS001_PHH.MGH_24H:L01,VU-0418947-2_10 uM_24 h,PHH
369,DOSBIO001_NPC_24H:BRD-K05984448:10.0717,BRD-K05984448_10 uM_24 h,NPC
370,LPROT004_YAPC_6H:BRD-K11528507:2,geldanamycin_2.22 uM_6 h,YAPC
371,LPROT004_YAPC_6H:BRD-K98203492:5,GSK-J4_4 uM_6 h,YAPC
372,KTOX002_HPTEC_6H:BRD-K57222227:316.2,indometacin_320 uM_6 h,HPTEC
373,HOG001_A549_6H:BRD-A85860691-001-02-2:10,chaetocin_10 uM_6 h,A549
374,DOSBIO001_MCF7_24H:BRD-K47551852:10.1751,BRD-K47551852_10 uM_24 h,MCF7
375,DOSBIO001_MCF7_24H:BRD-K95208083:10.0207,SA-1457472_10 uM_24 h,MCF7
376,LRS001_PHH.MGH_24H:A09,huperzine-a_1.11 uM_24 h,PHH
377,DOSBIO002_PC3_24H:BRD-K74461819:9.98767,BRD-K74461819_10 uM_24 h,PC3
378,POL001_JURKAT_24H:A19,BRD-K83354763_10 uM_24 h,JURKAT
379,DOSBIO002_NPC_24H:BRD-K87864638:10.0472,SA-1925996_10 uM_24 h,NPC
380,CVD001_HEPG2_6H:BRD-K74548617-001-01-7:2.5259,BRD-K74548617_2.5 uM_6 h,HEPG2
381,NMH002_FIBRNPC_24H:BRD-K04923131-001-11-3:10,BRD-K04923131_10 uM_24 h,NPC
382,LPROT004_YAPC_6H:BRD-K90860366:12,BRD-K90860366_12 uM_6 h,YAPC
383,KTOX002_HPTEC_6H:BRD-K63682780:31.6,cadmium_30 uM_6 h,HPTEC
384,PCL001_HEPG2_24H:BRD-K43471985:10,OTX-015_10 uM_24 h,HEPG2
385,CVD001_HUH7_6H:BRD-K47533918-001-01-9:9.9785,BRD-K47533918_10 uM_6 h,HUH7
386,CVD001_HUH7_6H:BRD-K46088987-001-01-1:10.146,BRD-K46088987_10 uM_6 h,HUH7
387,CVD001_HEPG2_6H:BRD-K84245233-001-01-2:2.5876,BRD-K84245233_2.5 uM_6 h,HEPG2
388,CVD001_HUH7_24H:BRD-K71701252-001-01-5:10.3,BRD-K71701252_10 uM_24 h,HUH7
389,NMH002_NPC_24H:BRD-K42624714-001-03-3:10,BML-284_10 uM_24 h,NPC
390,PCL001_A549_24H:BRD-K84633118:10,BRD-K84633118_10 uM_24 h,A549
391,PCL001_HA1E_24H:BRD-K30842649:10,BRD-K30842649_10 uM_24 h,HA1E
392,ERAM001_A549_24H:BRD-K26684619:13.33,BRD-K26684619_12.5 uM_24 h,A549
393,HOG001_MCF7_24H:BRD-A01145011-001-01-4:0.137,zebularine_0.125 uM_24 h,MCF7
394,MOA001_A549_24H:K07,BRD-K38921908_10 uM_24 h,A549
395,LRS001_PHH.MGH_24H:K24,topotecan_1.11 uM_24 h,PHH
396,POL001_MCF7_24H:L05,BMS-387032_0.125 uM_24 h,MCF7
397,CPD002_PC3_24H:BRD-K21815137-003-01-1:10,cefotiam_10 uM_24 h,PC3
398,LPROT004_YAPC_6H:BRD-K93023739:10,BRD-K93023739_10 uM_6 h,YAPC
399,PCL001_HEPG2_24H:BRD-K71855865:10,BRD-K71855865_10 uM_24 h,HEPG2
400,PCL001_HEPG2_24H:BRD-K39841531:10,TG-101209_10 uM_24 h,HEPG2
401,BRAF001_HEK293T_24H:BRD-A96407378-001-12-8:10,allantoin_10 uM_24 h,HEK293T
402,POL001_JURKAT_24H:H20,AG-957_3.33 uM_24 h,JURKAT
403,LCP001_MCF10A.WT_6H:A14,latrunculin-b_4 uM_6 h,MCF10A
404,CPD002_PC3_6H:BRD-K52756523-001-18-9:10,dirithromycin_10 uM_6 h,PC3
405,CPD001_PC3_24H:BRD-K59456551-001-12-7:10,methotrexate_10 uM_24 h,PC3
406,NMH002_NPC_24H:BRD-K41179159-001-02-3:10,BG-1006_10 uM_24 h,NPC
407,POL001_PC3_24H:H13,WYE-125132_10 uM_24 h,PC3
408,CPD001_PC3_24H:BRD-A37444045-003-01-5:10,hydralazine_10 uM_24 h,PC3
409,CVD001_HUH7_24H:BRD-K03113036-001-01-9:10.2079,BRD-K03113036_10 uM_24 h,HUH7
410,KTOX002_HPTEC_24H:BRD-K54563688:10,4-AMINOPHENOL_10 uM_24 h,HPTEC
411,DOSBIO001_A549_24H:BRD-K62242359:10.5421,BRD-K62242359_10 uM_24 h,A549
412,DOSBIO001_MCF7_24H:BRD-K73118655:10.0318,BRD-K73118655_10 uM_24 h,MCF7
413,CPD001_PC3_24H:BRD-A22305049-003-10-2:10,benfluorex_10 uM_24 h,PC3
414,CPD002_MCF7_6H:BRD-K04949373-001-01-6:10,parthenolide_10 uM_6 h,MCF7
415,CPD002_MCF7_24H:BRD-K40476324-001-01-6:10,digoxin_10 uM_24 h,MCF7
416,KMS002_NOMO1_6H:BRD-K03073752-001-02-5:1.11,TUL_XIX003_1.11 uM_6 h,NOMO1
417,ABY001_NCIH508_XH:BRD-K19687926:10:24,lapatinib_10 uM_24 h,NCIH508
418,POL001_JURKAT_24H:I14,TPCA-1_3.33 uM_24 h,JURKAT
419,NMH002_NPC_6H:BRD-K05396879-001-06-7:10,BRD-K05396879_10 uM_6 h,NPC
420,CEGS001_NPC.179_24H:A24,BRD-K01543453_1.67 uM_24 h,NPC
421,LPROT004_YAPC_6H:BRD-K01567962:25,pyrazolanthrone_25 uM_6 h,YAPC
422,PCL001_HCC515_24H:BRD-K64835161:0.37,ML-167_0.37 uM_24 h,HCC515
423,POL001_HEPG2_24H:H19,AG-957_10 uM_24 h,HEPG2
424,DOSBIO002_NPC_24H:BRD-K44732214:10.0665,BRD-K44732214_10 uM_24 h,NPC
425,CVD001_HUH7_24H:BRD-K84245233-001-01-2:10.3504,BRD-K84245233_10 uM_24 h,HUH7
426,PCL001_A549_24H:BRD-K30842649:10,BRD-K30842649_10 uM_24 h,A549
427,KTOX002_HPTEC_6H:BRD-U37528018:100,BRD-U37528018_100 uM_6 h,HPTEC
428,GMB001_HL60_24H:BRD-K09208538:50,BRD-K09208538_50 uM_24 h,HL60
429,KTOX002_HPTEC_6H:BRD-K78321730:1000,methylparaben_1000 uM_6 h,HPTEC
430,DOSBIO002_PC3_24H:BRD-K43540029:10.0137,BRD-K43540029_10 uM_24 h,PC3
431,DOSBIO002_PC3_24H:BRD-K26626929:9.94142,BRD-K26626929_10 uM_24 h,PC3
432,KMS002_THP1_24H:BRD-K49010888-001-01-2:10.05,BRD-K49010888_10 uM_24 h,THP1
433,CVD001_HEPG2_6H:BRD-K60298771-001-01-7:9.8639,BRD-K60298771_10 uM_6 h,HEPG2
434,CVD001_HEPG2_6H:BRD-K86574132-001-04-9:48,BRD-K86574132_50 uM_6 h,HEPG2
435,NMH002_FIBRNPC_24H:BRD-K54168243-001-01-0:10,Z-36_10 uM_24 h,NPC
436,ABY001_NCIH596_XH:BRD-A61304759:10:24,tanespimycin_10 uM_24 h,NCIH596
437,PCL001_A549_24H:BRD-K10361096:10,BRD-K10361096_10 uM_24 h,A549
438,DOSBIO001_MCF7_24H:BRD-K45627302:10.0597,BRD-K45627302_10 uM_24 h,MCF7
439,NMH002_NPC_6H:BRD-K14221870-001-02-4:10,oxamflatin_10 uM_6 h,NPC
440,PCL001_HCC515_24H:BRD-K08109215:10,I-BET-762_10 uM_24 h,HCC515
441,LPROT004_YAPC_6H:BRD-K26818574:10,BIX-01294_10 uM_6 h,YAPC
442,PCL001_HCC515_24H:BRD-K73255294:3.33,nutlin-3_3.33 uM_24 h,HCC515
443,CPD001_PC3_24H:BRD-K61236135-001-07-4:10,tiratricol_10 uM_24 h,PC3
444,CPD002_MCF7_6H:BRD-K20338176-002-04-3:10,cefaclor_10 uM_6 h,MCF7
445,DOSBIO002_NPC_24H:BRD-K63423329:10.1315,BRD-K63423329_10 uM_24 h,NPC
446,HOG001_A549_24H:BRD-A52650764-001-01-0:10,ingenol_10 uM_24 h,A549
447,KTOX002_HPTEC_24H:BRD-A48430263:100,pioglitazone_100 uM_24 h,HPTEC
448,PCL001_HCC515_24H:BRD-A76641868:0.04,BRD-A76641868_0.04 uM_24 h,HCC515
449,POL001_PC3_24H:C07,tyrphostin_10 uM_24 h,PC3
450,CPD002_MCF7_24H:BRD-K92093830-003-21-7:10,doxorubicin_10 uM_24 h,MCF7
451,KMS002_NOMO1_6H:BRD-K38340366-001-12-4:10,MW-STK33-1C_10 uM_6 h,NOMO1
452,NMH002_FIBRNPC_24H:BRD-K01292756-001-20-1:10,pimozide_10 uM_24 h,NPC
453,MOA001_U2OS_24H:G05,BRD-K82710617_10 uM_24 h,U2OS
454,DOSBIO002_MCF7_24H:BRD-K72267874:9.83323,BRD-K72267874_10 uM_24 h,MCF7
455,CEGS001_NPC.215_24H:I02,BRD-K89997465_12.5 uM_24 h,NPC
456,CPD002_PC3_24H:BRD-K81601344-001-03-1:10,rifapentine_10 uM_24 h,PC3
457,NMH001_NPC_6H:BRD-K29313308-001-01-6:10,HDAC3-selective_10 uM_6 h,NPC
458,NMH001_NPC_6H:BRD-K47664560-001-02-1:10,BG-1001_10 uM_6 h,NPC
459,CPD003_MCF7_24H:N12,verteporfin_10 uM_24 h,MCF7
460,DOSBIO001_MCF7_24H:BRD-K74318028:10.53,BRD-K74318028_10 uM_24 h,MCF7
461,DOSBIO001_MCF7_24H:BRD-K23319301:10.08,BRD-K23319301_10 uM_24 h,MCF7
462,NMH001_NPC_6H:BRD-A84423900-001-02-7:10,BRD-A84423900_10 uM_6 h,NPC
463,LPROT004_YAPC_6H:BRD-K92960067:10,SMER-3_10 uM_6 h,YAPC
464,MOA001_A549_24H:M07,HDAC3-selective_10 uM_24 h,A549
465,PCL001_HA1E_24H:BRD-K71855865:10,BRD-K71855865_10 uM_24 h,HA1E
466,ERAM001_A549_24H:BRD-K91041732:2.63,BRD-K91041732_2.5 uM_24 h,A549
467,AML001_HL60_24H:BRD-A72498772:1.11111,BRD-A72498772_1.11 uM_24 h,HL60
468,KTOX002_HPTEC_24H:BRD-A83892713:100,rifampicin_100 uM_24 h,HPTEC
469,LRS001_PHH.MGH_24H:H08,mitomycin-c_3.33 uM_24 h,PHH
470,NMH002_NPC_24H:BRD-K54771420-001-09-9:10,glycocholic-acid_10 uM_24 h,NPC
471,KHW001_U937_6H:BRD-A56001686-001-02-5:10,BRD-A56001686_10 uM_6 h,U937
472,ERAM001_A549_24H:BRD-K47501804:3.96,BRD-K47501804_4 uM_24 h,A549
473,GMB001_HL60_2H:BRD-A79768653:10,sirolimus_10 uM_2 h,HL60
474,AML001_PC3_6H:BRD-A34037822:1.11111,KUC107191N_1.11 uM_6 h,PC3
475,DOSBIO001_A549_24H:BRD-K06188347:9.90407,BRD-K06188347_10 uM_24 h,A549
476,DOSBIO002_MCF7_24H:BRD-K22052171:9.97874,BRD-K22052171_10 uM_24 h,MCF7
477,NMH002_FIBRNPC_24H:BRD-A94810754-001-03-8:10,ionomycin_10 uM_24 h,NPC
478,LPROT003_NPC_6H:BRD-K12502280:8,TG-101348_8 uM_6 h,NPC
479,PCL001_MCF7_24H:BRD-K91583156:10,BRD-K91583156_10 uM_24 h,MCF7
480,AML001_HL60_6H:BRD-K04986062:10,BRD-K04986062_10 uM_6 h,HL60
481,CPD002_PC3_24H:BRD-A52627843-001-01-3:10,thiostrepton_10 uM_24 h,PC3
482,DOSBIO002_PC3_24H:BRD-K05353139:10.0061,BRD-K05353139_10 uM_24 h,PC3
483,PCL001_HCC515_24H:BRD-A61304759:10,tanespimycin_10 uM_24 h,HCC515
484,DOSBIO002_A549_24H:BRD-K48296029:10.2333,BRD-K48296029_10 uM_24 h,A549
485,GMB001_HL60_2H:BRD-K88186167:10,GW-4064_10 uM_2 h,HL60
486,KTOX002_HPTEC_6H:BRD-A38479395:10,BRD-A38479395_10 uM_6 h,HPTEC
487,DOSBIO002_NPC_24H:BRD-K91461129:10.0808,BRD-K91461129_10 uM_24 h,NPC
488,LRS001_PHH.MGH_24H:M24,temsirolimus_1.11 uM_24 h,PHH
489,NMH002_NPC_6H:BRD-A64228451-001-07-6:10,terreic-acid_10 uM_6 h,NPC
490,CPD003_MCF7_24H:K19,fluvastatin_10 uM_24 h,MCF7
491,CVD001_HEPG2_6H:BRD-K84595254-001-03-0:4.9444,strophanthidin_4 uM_6 h,HEPG2
492,CVD001_HUH7_24H:BRD-K26997899-001-01-4:10,D-64131_10 uM_24 h,HUH7
493,CPD002_MCF7_24H:BRD-K17113870-001-01-2:10,lovastatin_10 uM_24 h,MCF7
494,LPROT004_YAPC_6H:BRD-A69563582:10,BRD-A69563582_10 uM_6 h,YAPC
495,MOA001_A549_24H:M20,K-252A_3.33 uM_24 h,A549
496,DOSBIO001_NPC_24H:BRD-K71742078:10.2688,BRD-K71742078_10 uM_24 h,NPC
497,CPD002_PC3_24H:BRD-K17113870-001-01-2:10,lovastatin_10 uM_24 h,PC3
498,DOSBIO001_NPC_24H:BRD-K86671899:10.0019,BRD-K86671899_10 uM_24 h,NPC
499,PCL001_HCC515_24H:BRD-K59023263:10,BRD-K59023263_10 uM_24 h,HCC515
500,LPROT002_NPC.TAK_6H:BRD-K37798499:5,etoposide_4 uM_6 h,NPC
501,ERAM001_MCF7_24H:BRD-K91041732:20,BRD-K91041732_20 uM_24 h,MCF7
502,DOSBIO002_NPC_24H:BRD-K95285735:10.6834,BRD-K95285735_10 uM_24 h,NPC
503,LPROT002_NPC.TAK_6H:BRD-A13254067:1,okadaic-acid_1.11 uM_6 h,NPC
504,AML001_HL60_6H:BRD-K27316855:10,calcitriol_10 uM_6 h,HL60
505,KTOX002_HPTEC_6H:BRD-A21478517:100,mitomycin_100 uM_6 h,HPTEC
506,CVD001_HUH7_24H:BRD-K67439147-001-01-7:2.5,SIB-1893_2.5 uM_24 h,HUH7
507,NMH002_NPC_24H:BRD-K78689929-001-02-6:10,BG-1009_10 uM_24 h,NPC
508,PCL001_MCF7_24H:BRD-K77620628:10,BRD-K77620628_10 uM_24 h,MCF7
509,PCL001_HA1E_24H:BRD-K23412959:10,BRD-K23412959_10 uM_24 h,HA1E
510,CPD002_PC3_24H:BRD-K03222093-001-01-8:10,cyclosporin-a_10 uM_24 h,PC3
511,CPD003_MCF7_24H:F18,thiethylperazine_10 uM_24 h,MCF7
512,CVD001_HEPG2_6H:BRD-K46088987-001-01-1:2.5365,BRD-K46088987_2.5 uM_6 h,HEPG2
513,DOSBIO001_NPC_24H:BRD-K42702351:10.0736,BRD-K42702351_10 uM_24 h,NPC
514,DOSBIO002_PC3_24H:BRD-K98710661:10.0782,BRD-K98710661_10 uM_24 h,PC3
515,POL001_JURKAT_24H:P04,withaferin-a_0.37 uM_24 h,JURKAT
516,CPD001_MCF7_24H:BRD-K81091703-003-01-0:10,BRD-K81091703_10 uM_24 h,MCF7
517,LPROT003_A549_6H:BRD-K92960067:10,SMER-3_10 uM_6 h,A549
518,ABY001_NCIH508_XH:BRD-K66175015:10:24,afatinib_10 uM_24 h,NCIH508
519,KMS002_THP1_6H:BRD-K05922103-001-01-9:0.12,BG-STK33-03_0.12 uM_6 h,THP1
520,DOSBIO001_PC3_24H:BRD-K00540336:10.1113,BRD-K00540336_10 uM_24 h,PC3
521,DOSBIO001_MCF7_24H:BRD-K64272762:10.005,BRD-K64272762_10 uM_24 h,MCF7
522,DOSBIO002_A549_24H:BRD-K21374126:10.4185,BRD-K21374126_10 uM_24 h,A549
523,ABY001_NCIH508_XH:BRD-A61304759:10:24,tanespimycin_10 uM_24 h,NCIH508
524,PCL001_MCF7_24H:BRD-K59023263:10,BRD-K59023263_10 uM_24 h,MCF7
525,ERAM001_A549_24H:BRD-K33668505:20.25,BRD-K33668505_20 uM_24 h,A549
526,ERAM001_MCF7_24H:BRD-K22514639:20,EGF-816_20 uM_24 h,MCF7
527,DOSBIO001_MCF7_24H:BRD-K42161310:9.52445,BRD-K42161310_10 uM_24 h,MCF7
528,DOSBIO001_MCF7_24H:BRD-K22080587:10.0476,BRD-K22080587_10 uM_24 h,MCF7
529,DOSBIO002_NPC_24H:BRD-K91663486:10.0833,BRD-K91663486_10 uM_24 h,NPC
530,DOSBIO001_A549_24H:BRD-K40138205:10.024,BRD-K40138205_10 uM_24 h,A549
531,DOSBIO001_MCF7_24H:BRD-K69894866:9.93102,BRD-K69894866_10 uM_24 h,MCF7
532,CPD001_PC3_24H:BRD-K81807412-001-07-2:10,BRD-K81807412_10 uM_24 h,PC3
533,KMS002_NOMO1_24H:D08,TUL_XIX002_0.04 uM_24 h,NOMO1
534,KTOX002_HPTEC_24H:BRD-A56498687:1000,dcv-gsh_1000 uM_24 h,HPTEC
535,CPD002_PC3_6H:BRD-K53815609-001-04-9:10,nitrofural_10 uM_6 h,PC3
536,CPD002_PC3_24H:BRD-K86284654-001-01-9:10,alfacalcidol_10 uM_24 h,PC3
537,DOSBIO001_NPC_24H:BRD-K76418961:9.87424,BRD-K76418961_10 uM_24 h,NPC
538,GMB001_HL60_2H:BRD-A20106178:50,BRD-A20106178_50 uM_2 h,HL60
539,MOA001_U2OS_24H:A07,BRD-K50919475_10 uM_24 h,U2OS
540,DOSBIO001_PC3_24H:BRD-K05756698:10.0533,SA-424828_10 uM_24 h,PC3
541,LPROT003_PC3_6H:BRD-K92960067:10,SMER-3_10 uM_6 h,PC3
542,DOSBIO002_A549_24H:BRD-K63423329:10.1315,BRD-K63423329_10 uM_24 h,A549
543,CVD001_HEPG2_6H:BRD-K03109492-001-01-4:10,NSC-663284_10 uM_6 h,HEPG2
544,CVD001_HEPG2_24H:BRD-K83694683-001-01-7:2.4921,BRD-K83694683_2.5 uM_24 h,HEPG2
545,NMH002_FIBRNPC_24H:BRD-K99636700-001-01-9:10,BRD-K99636700_10 uM_24 h,NPC
546,HOG003_MCF7_24H:BRD-A79465854-001-01-3:3.33,auranofin_3.33 uM_24 h,MCF7
547,PCL001_MCF7_24H:BRD-K61498099:5,BRD-K61498099_4 uM_24 h,MCF7
548,AML001_HL60_6H:BRD-K74176882:3.33333,BRD-K74176882_3.33 uM_6 h,HL60
549,KTOX002_HPTEC_6H:BRD-A30437061:0.32,camptothecin_0.3 uM_6 h,HPTEC
550,NMH001_NPC_6H:BRD-K41049123-001-01-3:10,BRD-K41049123_10 uM_6 h,NPC
551,DOSBIO002_NPC_24H:BRD-K49477330:10.016,BRD-K49477330_10 uM_24 h,NPC
552,CPD002_MCF7_24H:BRD-A37942872-003-16-4:10,eucatropine_10 uM_24 h,MCF7
553,CVD001_HEPG2_6H:BRD-K18787491-001-05-2:3.2852,U-0126_3.33 uM_6 h,HEPG2
554,PCL001_HA1E_24H:BRD-K50817946:10,BRD-K50817946_10 uM_24 h,HA1E
555,PCL001_HCC515_24H:BRD-K42991516:10,BRD-K42991516_10 uM_24 h,HCC515
556,POL001_HEPG2_24H:P15,GSK-2126458_1.11 uM_24 h,HEPG2
557,CVD001_HEPG2_24H:BRD-K13183738-317-06-0:2.5,pentamidine_2.5 uM_24 h,HEPG2
