,sig_id,conditionId,cell_iname
1094,DOS016_VCAP_6H:BRD-K54729370-001-01-4:4.99,BRD-K54729370_4 uM_6 h,VCAP
1095,DOS008_VCAP_24H:BRD-K06897051-001-01-4:5.01,BRD-K06897051_4 uM_24 h,VCAP
1096,DOS024_VCAP_24H:BRD-K09068728-001-01-2:5,BRD-K09068728_4 uM_24 h,VCAP
1097,DOS029_VCAP_24H:BRD-K19534956-001-01-4:5.01,BRD-K19534956_4 uM_24 h,VCAP
1098,DOS029_VCAP_24H:BRD-K38965110-001-01-0:5.04,BRD-K38965110_4 uM_24 h,VCAP
1099,DOS012_VCAP_24H:BRD-K11787592-001-01-6:5.04,BRD-K11787592_4 uM_24 h,VCAP
1100,DOS029_VCAP_24H:BRD-K67829818-001-01-7:5.16,BRD-K67829818_4 uM_24 h,VCAP
1101,DOS008_VCAP_24H:BRD-K92028820-001-01-1:4.98,BRD-K92028820_4 uM_24 h,VCAP
1102,DOS013_VCAP_24H:BRD-K60471354-001-01-5:5.05,BRD-K60471354_4 uM_24 h,VCAP
1103,DOS022_VCAP_24H:BRD-K46574442-001-01-9:4.84,BRD-K46574442_4 uM_24 h,VCAP
1104,DOS006_VCAP_24H:BRD-K66809950-001-01-8:4.92,BRD-K66809950_4 uM_24 h,VCAP
1105,DOS007_VCAP_24H:BRD-K69158405-001-01-8:4.92,BRD-K69158405_4 uM_24 h,VCAP
1106,DOS007_VCAP_24H:BRD-K86466947-001-02-7:5.01,BRD-K86466947_4 uM_24 h,VCAP
1107,DOS017_VCAP_24H:BRD-K34015625-001-01-6:5.03,BRD-K34015625_4 uM_24 h,VCAP
1108,DOS029_VCAP_24H:BRD-K27597389-001-01-8:5.06,BRD-K27597389_4 uM_24 h,VCAP
1109,DOS029_VCAP_24H:BRD-K30371494-001-01-5:5,BRD-K30371494_4 uM_24 h,VCAP
1110,DOS020_VCAP_24H:BRD-K26277326-001-01-4:5.19,BRD-K26277326_4 uM_24 h,VCAP
1111,DOS005_VCAP_24H:BRD-K57218871-001-01-9:5.02,BRD-K57218871_4 uM_24 h,VCAP
1112,DOS010_VCAP_24H:BRD-K13707774-001-01-2:5.15,BRD-K13707774_4 uM_24 h,VCAP
1113,DOS026_VCAP_24H:BRD-K14395166-001-01-1:5.04,BRD-K14395166_4 uM_24 h,VCAP
1114,DOS013_VCAP_24H:BRD-K26840329-001-01-6:4.95,BRD-K26840329_4 uM_24 h,VCAP
1115,DOS005_VCAP_24H:BRD-K70018966-001-01-2:5.01,BRD-K70018966_4 uM_24 h,VCAP
1116,DOS026_VCAP_24H:BRD-K89266502-001-01-7:5.03,BRD-K89266502_4 uM_24 h,VCAP
1117,DOS024_VCAP_24H:BRD-K87865140-001-01-6:4.95,BRD-K87865140_4 uM_24 h,VCAP
1118,DOS024_VCAP_24H:BRD-K42361978-001-01-7:5.08,BRD-K42361978_4 uM_24 h,VCAP
1119,DOS014_VCAP_24H:BRD-K82462389-001-01-7:5.05,BRD-K82462389_4 uM_24 h,VCAP
1120,DOS028_VCAP_24H:BRD-K24164383-001-01-6:5.01,BRD-K24164383_4 uM_24 h,VCAP
1121,DOS001_VCAP_24H:BRD-K36031516-001-01-3:4.93,BRD-K36031516_4 uM_24 h,VCAP
1122,DOS006_VCAP_24H:BRD-K85449516-001-02-5:5.01,BRD-K85449516_4 uM_24 h,VCAP
1123,DOS022_VCAP_24H:BRD-K37957530-001-01-0:4.93,BRD-K37957530_4 uM_24 h,VCAP
1124,DOS026_VCAP_24H:BRD-K73166612-001-01-4:5.02,BRD-K73166612_4 uM_24 h,VCAP
1125,DOS028_VCAP_24H:BRD-K74152422-001-01-3:5.01,BRD-K74152422_4 uM_24 h,VCAP
1126,DOS025_VCAP_6H:BRD-K77287734-001-01-7:5.07,BRD-K77287734_4 uM_6 h,VCAP
1127,DOS014_VCAP_24H:BRD-K80457386-001-01-2:5.08,BRD-K80457386_4 uM_24 h,VCAP
1128,DOS026_VCAP_24H:BRD-K41389876-001-01-2:5.01,BRD-K41389876_4 uM_24 h,VCAP
1129,DOS029_VCAP_24H:BRD-K40301427-001-01-2:5.02,BRD-K40301427_4 uM_24 h,VCAP
1130,DOS007_VCAP_24H:BRD-K45028867-001-02-1:5.02,BRD-K45028867_4 uM_24 h,VCAP
1131,DOS025_VCAP_24H:BRD-K80169513-001-01-9:4.98,BRD-K80169513_4 uM_24 h,VCAP
1132,DOS030_VCAP_24H:BRD-K57204377-001-01-8:5.03,BRD-K57204377_4 uM_24 h,VCAP
1133,DOS006_VCAP_24H:BRD-K27675859-001-01-3:4.92,BRD-K27675859_4 uM_24 h,VCAP
1134,DOS024_VCAP_24H:BRD-K47812430-001-01-6:5.08,BRD-K47812430_4 uM_24 h,VCAP
1135,DOS019_VCAP_24H:BRD-K42620042-001-01-8:4.84,BRD-K42620042_4 uM_24 h,VCAP
1136,DOS056_PC3_24H:BRD-K28746839-001-01-6:5,BRD-K28746839_4 uM_24 h,PC3
1137,DOS017_VCAP_24H:BRD-K97972197-001-01-0:5.02,BRD-K97972197_4 uM_24 h,VCAP
1138,DOS020_VCAP_24H:BRD-K45929778-001-02-8:5.02,BRD-K45929778_4 uM_24 h,VCAP
1139,DOS006_VCAP_24H:BRD-K43145106-001-02-6:5.02,BRD-K43145106_4 uM_24 h,VCAP
1140,DOS028_VCAP_6H:BRD-M91342002-001-01-5:5.03,BRD-M91342002_4 uM_6 h,VCAP
1141,DOS030_VCAP_24H:BRD-K93158953-001-01-4:5.02,BRD-K93158953_4 uM_24 h,VCAP
1142,DOS022_VCAP_24H:BRD-K25866499-001-01-6:5.05,BRD-K25866499_4 uM_24 h,VCAP
1143,DOS018_VCAP_24H:BRD-K97424742-001-01-2:5.02,BRD-K97424742_4 uM_24 h,VCAP
1144,DOS020_VCAP_24H:BRD-K15935695-001-01-3:5,BRD-K15935695_4 uM_24 h,VCAP
1145,DOS024_VCAP_24H:BRD-K50266413-001-01-0:4.95,BRD-K50266413_4 uM_24 h,VCAP
1146,DOS016_VCAP_6H:BRD-K67862512-001-01-7:5.06,BRD-K67862512_4 uM_6 h,VCAP
1147,DOS030_VCAP_6H:BRD-K83548510-001-02-2:4.99,BRD-K83548510_4 uM_6 h,VCAP
1148,DOS017_VCAP_24H:BRD-K37369665-001-01-5:4.99,BRD-K37369665_4 uM_24 h,VCAP
1149,DOS028_VCAP_24H:BRD-K06482871-001-01-3:4.98,BRD-K06482871_4 uM_24 h,VCAP
1150,DOS029_VCAP_24H:BRD-K00586388-001-01-3:5.05,BRD-K00586388_4 uM_24 h,VCAP
1151,DOS014_VCAP_24H:BRD-K28358982-001-01-5:5.02,BRD-K28358982_4 uM_24 h,VCAP
1152,DOS006_VCAP_24H:BRD-K60679910-001-01-0:5,BRD-K60679910_4 uM_24 h,VCAP
1153,DOS027_VCAP_24H:BRD-K50157880-001-01-5:4.99,BRD-K50157880_4 uM_24 h,VCAP
1154,DOS018_VCAP_24H:BRD-K59519347-001-01-4:5.04,BRD-K59519347_4 uM_24 h,VCAP
1155,DOS022_VCAP_24H:BRD-K71225733-001-01-4:5.07,BRD-K71225733_4 uM_24 h,VCAP
1156,DOS002_VCAP_24H:BRD-K58421169-001-01-9:5.15,BRD-K58421169_4 uM_24 h,VCAP
1157,DOS029_VCAP_24H:BRD-K15950605-001-01-1:5.05,BRD-K15950605_4 uM_24 h,VCAP
1158,DOS024_VCAP_24H:BRD-K21913257-001-01-2:5.05,BRD-K21913257_4 uM_24 h,VCAP
1159,DOS005_VCAP_24H:BRD-K15849229-001-01-1:5.01,BRD-K15849229_4 uM_24 h,VCAP
1160,DOS022_VCAP_24H:BRD-K37612077-001-01-0:5.04,BRD-K37612077_4 uM_24 h,VCAP
1161,DOS001_VCAP_6H:BRD-K03203188-001-01-4:5.05,BRD-K03203188_4 uM_6 h,VCAP
1162,DOS006_VCAP_24H:BRD-K63733272-001-01-4:5.04,BRD-K63733272_4 uM_24 h,VCAP
1163,DOS026_VCAP_24H:BRD-K98036459-001-01-6:5.02,BRD-K98036459_4 uM_24 h,VCAP
1164,DOS005_VCAP_24H:BRD-K23378122-001-01-9:5,BRD-K23378122_4 uM_24 h,VCAP
1165,DOS025_VCAP_24H:BRD-K26484692-001-01-2:5.07,BRD-K26484692_4 uM_24 h,VCAP
1166,DOS004_VCAP_24H:BRD-K33148516-001-01-8:4.99,BRD-K33148516_4 uM_24 h,VCAP
1167,DOS012_VCAP_24H:BRD-K60019754-001-01-8:4.99,BRD-K60019754_4 uM_24 h,VCAP
1168,DOS016_VCAP_24H:BRD-K82794234-001-01-0:4.98,BRD-K82794234_4 uM_24 h,VCAP
1169,DOS010_VCAP_6H:BRD-K21285939-001-01-1:5.06,BRD-K21285939_4 uM_6 h,VCAP
1170,DOS010_VCAP_6H:BRD-K40240180-001-01-9:5.02,BRD-K40240180_4 uM_6 h,VCAP
1171,DOS024_VCAP_24H:BRD-K43225681-001-01-1:4.95,BRD-K43225681_4 uM_24 h,VCAP
1172,DOS016_VCAP_6H:BRD-K03496708-001-01-5:5.05,BRD-K03496708_4 uM_6 h,VCAP
1173,DOS012_VCAP_24H:BRD-K22479833-001-01-6:4.83,BRD-K22479833_4 uM_24 h,VCAP
1174,DOS013_VCAP_24H:BRD-K51339020-001-01-9:4.96,BRD-K51339020_4 uM_24 h,VCAP
1175,DOS028_VCAP_24H:BRD-K20016217-001-01-4:5.03,BRD-K20016217_4 uM_24 h,VCAP
1176,DOS014_VCAP_24H:BRD-K96160456-001-01-9:5.04,BRD-K96160456_4 uM_24 h,VCAP
1177,DOS004_VCAP_6H:BRD-K64979177-001-01-8:5.02,BRD-K64979177_4 uM_6 h,VCAP
1178,DOS006_VCAP_6H:BRD-K76703685-001-02-1:5.02,BRD-K76703685_4 uM_6 h,VCAP
1179,DOS004_VCAP_24H:BRD-K64558129-001-01-9:5.01,BRD-K64558129_4 uM_24 h,VCAP
1180,DOS020_VCAP_24H:BRD-K54636101-001-01-7:5,BRD-K54636101_4 uM_24 h,VCAP
1181,DOS006_VCAP_6H:BRD-K54647996-001-01-2:5.1,BRD-K54647996_4 uM_6 h,VCAP
1182,DOS010_VCAP_24H:BRD-K82825326-001-01-1:5.02,BRD-K82825326_4 uM_24 h,VCAP
1183,DOS025_VCAP_24H:BRD-K70392319-001-01-5:4.99,SA-1458189_4 uM_24 h,VCAP
1184,DOS015_VCAP_24H:BRD-K61388502-001-01-1:4.98,BRD-K61388502_4 uM_24 h,VCAP
1185,DOS014_VCAP_24H:BRD-K77273736-001-01-5:5.04,BRD-K77273736_4 uM_24 h,VCAP
1186,DOS010_VCAP_6H:BRD-K31112909-001-01-1:5.07,BRD-K31112909_4 uM_6 h,VCAP
1187,DOS017_VCAP_24H:BRD-K39177148-001-01-7:5.01,BRD-K39177148_4 uM_24 h,VCAP
1188,DOS024_VCAP_24H:BRD-K62056344-001-01-5:4.59,BRD-K62056344_4 uM_24 h,VCAP
1189,DOS024_VCAP_24H:BRD-K66142238-001-01-8:5.05,BRD-K66142238_4 uM_24 h,VCAP
1190,DOS001_VCAP_6H:BRD-K89409550-001-01-4:5.02,BRD-K89409550_4 uM_6 h,VCAP
1191,DOS004_VCAP_24H:BRD-K37058154-001-01-2:5,BRD-K37058154_4 uM_24 h,VCAP
1192,DOS012_VCAP_24H:BRD-K37357048-001-01-8:5.14,BRD-K37357048_4 uM_24 h,VCAP
1193,DOS001_VCAP_6H:BRD-K06905668-001-01-0:4.87,BRD-K06905668_4 uM_6 h,VCAP
1194,DOS013_VCAP_24H:BRD-K70983703-001-01-5:5,BRD-K70983703_4 uM_24 h,VCAP
1195,DOS014_VCAP_24H:BRD-K39132590-001-01-5:5.02,BRD-K39132590_4 uM_24 h,VCAP
1196,DOS006_VCAP_6H:BRD-K01121544-001-01-9:4.94,BRD-K01121544_4 uM_6 h,VCAP
1197,DOS014_VCAP_24H:BRD-K15142057-001-01-8:5.02,BRD-K15142057_4 uM_24 h,VCAP
1198,DOS006_VCAP_24H:BRD-K78921480-001-01-6:4.88,BRD-K78921480_4 uM_24 h,VCAP
1199,DOS012_VCAP_24H:BRD-K82621995-001-01-4:4.9,BRD-K82621995_4 uM_24 h,VCAP
1200,DOS020_VCAP_24H:BRD-K65603160-001-01-2:5,BRD-K65603160_4 uM_24 h,VCAP
1201,DOS013_VCAP_24H:BRD-K78528600-001-01-4:4.94,BRD-K78528600_4 uM_24 h,VCAP
1202,DOS019_VCAP_24H:BRD-K65763571-001-01-7:5.05,BRD-K65763571_4 uM_24 h,VCAP
1203,DOS013_VCAP_6H:BRD-K41613119-001-01-2:5.05,BRD-K41613119_4 uM_6 h,VCAP
1204,DOS010_VCAP_24H:BRD-K54602409-001-01-8:5.01,BRD-K54602409_4 uM_24 h,VCAP
1205,DOS016_VCAP_24H:BRD-K75819331-001-01-6:5.08,BRD-K75819331_4 uM_24 h,VCAP
1206,DOS011_VCAP_24H:BRD-K23731136-001-01-3:5.12,BRD-K23731136_4 uM_24 h,VCAP
1207,DOS016_VCAP_24H:BRD-K35188965-001-01-8:4.98,BRD-K35188965_4 uM_24 h,VCAP
1208,DOS019_VCAP_24H:BRD-K98938228-001-01-3:5.18,BRD-K98938228_4 uM_24 h,VCAP
1209,DOS020_VCAP_24H:BRD-K00381581-001-01-4:5.23,BRD-K00381581_4 uM_24 h,VCAP
1210,DOS024_VCAP_24H:BRD-K33780441-001-01-8:4.9,SA-1472734_4 uM_24 h,VCAP
1211,DOS009_VCAP_24H:BRD-K07275921-001-01-0:5.03,BRD-K07275921_4 uM_24 h,VCAP
1212,DOS008_VCAP_24H:BRD-K63903580-001-01-0:5.01,BRD-K63903580_4 uM_24 h,VCAP
1213,DOS022_VCAP_24H:BRD-K80400482-001-01-5:5.14,BRD-K80400482_4 uM_24 h,VCAP
1214,DOS001_VCAP_24H:BRD-K80988607-001-01-9:5.15,BRD-K80988607_4 uM_24 h,VCAP
1215,EMU001_NALM6_24H:K20,I-BET-762_2.5 uM_24 h,NALM6
1216,EMU001_NALM6_24H:B24,palomid-529_0.01 uM_24 h,NALM6
1217,EMU001_K562_24H:M09,everolimus_0.66 uM_24 h,K562
1218,EMU001_OCILY10_24H:E13,GDC-0834_10 uM_24 h,OCILY10
1219,EMU001_OCILY3_24H:C06,bortezomib_0.01 uM_24 h,OCILY3
1220,EMU001_OCILY3_24H:N19,GDC-0199_10 uM_24 h,OCILY3
1221,EMU001_HBL1_24H:F10,doxorubicin_0.125 uM_24 h,HBL1
1222,EMU001_OCILY10_24H:A13,CNX-774_10 uM_24 h,OCILY10
1223,EMU001_OCILY19_24H:C13,erlotinib_10 uM_24 h,OCILY19
1224,EMU001_OCILY10_24H:O07,acalabrutinib_10 uM_24 h,OCILY10
1225,EMU001_K562_24H:G19,auranofin_10 uM_24 h,K562
1226,EMU001_TMD8_6H:F07,doxorubicin_10 uM_6 h,TMD8
1227,EMU001_KMS34_24H:I01,ruxolitinib_10 uM_24 h,KMS34
1228,EMU001_OCILY19_24H:N01,U-0126_10 uM_24 h,OCILY19
1229,EMU001_OCILY10_24H:K02,BRD-K98039984_2.5 uM_24 h,OCILY10
1230,EMU001_OCILY3_24H:O19,PRT-062070_10 uM_24 h,OCILY3
1231,EMU001_K562_24H:K17,paclitaxel_0.04 uM_24 h,K562
1232,EMU001_K562_24H:N07,PF-06465469_10 uM_24 h,K562
1233,EMU001_NALM6_24H:J19,bosutinib_10 uM_24 h,NALM6
1234,EMU001_HBL1_24H:K19,I-BET-762_10 uM_24 h,HBL1
1235,EMU001_SKMEL5_24H:P01,ibrutinib_10 uM_24 h,SKMEL5
1236,EMU001_TMD8_24H:A07,BRD-K50495309_10 uM_24 h,TMD8
1237,EMU001_MINO_24H:P13,ONO-4059_10 uM_24 h,MINO
1238,EMU001_OCILY10_24H:H13,BRD-K94199083_10 uM_24 h,OCILY10
1239,EMU001_NALM6_24H:P23,E-7438_0.04 uM_24 h,NALM6
1240,EMU001_OCILY19_24H:I20,dasatinib_2.5 uM_24 h,OCILY19
1241,EMU001_K562_24H:L13,lapatinib_10 uM_24 h,K562
1242,EMU001_NALM6_24H:O13,LCB-03-0110_10 uM_24 h,NALM6
1243,EMU001_OCILY19_24H:K19,I-BET-762_10 uM_24 h,OCILY19
1244,EMU001_NALM6_24H:A13,CNX-774_10 uM_24 h,NALM6
1245,EMU001_HBL1_24H:G07,CGI-1746_10 uM_24 h,HBL1
1246,EMU001_OCILY10_24H:I19,dasatinib_10 uM_24 h,OCILY10
1247,EMU001_OCILY3_24H:K13,paclitaxel_10 uM_24 h,OCILY3
1248,EMU001_OCILY19_24H:J08,taselisib_2.5 uM_24 h,OCILY19
1249,EMU001_TMD8_24H:K16,paclitaxel_0.125 uM_24 h,TMD8
1250,EMU001_SKMEL5_24H:A13,CNX-774_10 uM_24 h,SKMEL5
1251,EMU001_OCILY19_24H:A13,CNX-774_10 uM_24 h,OCILY19
1252,EMU001_OCILY10_24H:N07,PF-06465469_10 uM_24 h,OCILY10
1253,EMU001_OCILY10_24H:P13,ONO-4059_10 uM_24 h,OCILY10
1254,EMU001_OCILY10_24H:G20,auranofin_2.5 uM_24 h,OCILY10
1255,ERG014_PC3_24H:BRD-K31695944-001-01-2:10.2005,BRD-K31695944_10 uM_24 h,PC3
1256,ERG012_PC3_6H:C07,BRD-K25228014_10 uM_6 h,PC3
1257,ERG016_VCAP_24H:BRD-K50011261:9.81,BRD-K50011261_10 uM_24 h,VCAP
1258,ERG012_PC3_6H:N01,BRD-K37728465_10 uM_6 h,PC3
1259,ERG015_VCAP_6H:BRD-K02575886-001-01-1:10.3106,BRD-K02575886_10 uM_6 h,VCAP
1260,ERG020_VCAP_24H:BRD-K82837433:8.2,BRD-K82837433_8 uM_24 h,VCAP
1261,ERG015_PC3_6H:BRD-K65809558-001-01-5:10.0941,BRD-K65809558_10 uM_6 h,PC3
1262,ERG014_PC3_24H:BRD-K86948282-001-01-9:10.0796,BRD-K86948282_10 uM_24 h,PC3
1263,ERG016_VCAP_24H:BRD-K63874400:10.37,BRD-K63874400_10 uM_24 h,VCAP
1264,ERG014_PC3_24H:BRD-K85007671-001-01-4:10.0441,BRD-K85007671_10 uM_24 h,PC3
1265,ERG015_VCAP_24H:BRD-K28995283-001-01-0:9.8408,BRD-K28995283_10 uM_24 h,VCAP
1266,ERG020_VCAP_24H:BRD-K94176593:15.7,TWS-119_15 uM_24 h,VCAP
1267,ERG012_VCAP_6H:BRD-K71424888-019-01-8:9.78734,BRD-K71424888_10 uM_6 h,VCAP
1268,ERG012_PC3_6H:A20,BRD-K53923090_10 uM_6 h,PC3
1269,ERG014_PC3_24H:BRD-K78484446-001-01-8:10.0492,BRD-K78484446_10 uM_24 h,PC3
1270,ERG015_VCAP_24H:BRD-K13960193-001-01-0:10.007,BRD-K13960193_10 uM_24 h,VCAP
1271,ERG011_VCAP_24H:BRD-K61599229-001-01-5:10.013,BRD-K61599229_10 uM_24 h,VCAP
1272,ERG011_VCAP_24H:BRD-K22610673-001-01-9:9.985,BRD-K22610673_10 uM_24 h,VCAP
1273,ERG015_VCAP_24H:BRD-K86217343-001-01-6:10.0864,BRD-K86217343_10 uM_24 h,VCAP
1274,ERG014_VCAP_6H:BRD-K67868064-001-01-6:10.0275,BRD-K67868064_10 uM_6 h,VCAP
1275,ERG016_VCAP_24H:BRD-K23802982:10.63,BRD-K23802982_10 uM_24 h,VCAP
1276,ERG015_VCAP_6H:BRD-K48723823-001-01-9:10.0187,BRD-K48723823_10 uM_6 h,VCAP
1277,ERG015_VCAP_24H:BRD-K42576592-001-01-6:10.0175,BRD-K42576592_10 uM_24 h,VCAP
1278,ERG015_VCAP_24H:BRD-K14383710-001-01-8:10.0936,BRD-K14383710_10 uM_24 h,VCAP
1279,ERG015_VCAP_6H:BRD-K47419679-001-01-0:9.89489,BRD-K47419679_10 uM_6 h,VCAP
1280,ERG014_VCAP_6H:BRD-K17197507-001-01-6:10.0962,BRD-K17197507_10 uM_6 h,VCAP
1281,ERG014_VCAP_6H:BRD-K02043218-001-01-9:10.0527,BRD-K02043218_10 uM_6 h,VCAP
1282,ERG020_VCAP_24H:BRD-K33045404:10.2,BRD-K33045404_10 uM_24 h,VCAP
1283,ERG012_PC3_6H:G24,BRD-K60341033_10 uM_6 h,PC3
1284,ERG016_VCAP_24H:BRD-K43623238:10.04,BRD-K43623238_10 uM_24 h,VCAP
1285,ERG014_PC3_24H:BRD-K98832591-001-01-7:9.83764,BRD-K98832591_10 uM_24 h,PC3
1286,ERG015_VCAP_24H:BRD-K40461288-001-01-2:10.1374,BRD-K40461288_10 uM_24 h,VCAP
1287,ERG010_VCAP_24H:BRD-K04650027-001-01-0:9.978,BRD-K04650027_10 uM_24 h,VCAP
1288,ERG015_VCAP_24H:BRD-K35193330-001-01-6:10.0016,BRD-K35193330_10 uM_24 h,VCAP
1289,ERG012_PC3_6H:O24,BRD-K75907833_10 uM_6 h,PC3
1290,ERG012_PC3_6H:K10,BRD-K66732164_10 uM_6 h,PC3
1291,ERG012_PC3_6H:L14,BRD-K38044934_0.3 uM_6 h,PC3
1292,ERG015_VCAP_24H:BRD-K73601942-001-01-1:10.024,BRD-K73601942_10 uM_24 h,VCAP
1293,ERG014_VCAP_6H:BRD-K05678583-001-01-6:10.0772,BRD-K05678583_10 uM_6 h,VCAP
1294,ERG011_VCAP_24H:BRD-K65200617-312-01-7:0.4,BRD-K65200617_0.37 uM_24 h,VCAP
1295,ERG011_VCAP_24H:BRD-K07476834-001-01-0:10,BRD-K07476834_10 uM_24 h,VCAP
1296,ISO002_HCT116.TP53.HR_24H:M14,endo-IWR-1_3.33 uM_24 h,HCT116
1297,ISO002_HCT116.WT_24H:H13,ellagic-acid_10 uM_24 h,HCT116
1298,ISO002_HCT116.WT_24H:D02,BRD-K54606188_3.33 uM_24 h,HCT116
1299,ISO002_HCT116.TP53.HR_24H:P07,MK-8245_10 uM_24 h,HCT116
1300,ISO002_HCT116.WT_24H:B13,moxonidine_10 uM_24 h,HCT116
1301,ISO002_HCT116.TP53.HR_24H:C07,BRD-K14929173_10 uM_24 h,HCT116
1302,LJP006_HME1_3H:K05,AT-7519_0.12 uM_3 h,HME1
1303,LJP007_HUVEC_24H:A04,tanespimycin_10 uM_24 h,HUVEC
1304,LJP007_HUVEC_24H:G01,KW-2449_10 uM_24 h,HUVEC
1305,LJP001_BT20_6H:BRD-K99252563-001-01-1:10,QL-XII-47_10 uM_6 h,BT20
1306,LJP008_SKL_24H:C01,GSK-1070916_10 uM_24 h,SKL
1307,LJP009_CD34_24H:O22,veliparib_0.37 uM_24 h,CD34
1308,LJP007_CD34_24H:K13,HG-9-91-01_10 uM_24 h,CD34
1309,LJP006_PC3_24H:D18,BI-2536_0.04 uM_24 h,PC3
1310,LJP009_PC3_24H:I16,rigosertib_0.37 uM_24 h,PC3
1311,LJP007_A549_24H:A19,TPCA-1_10 uM_24 h,A549
1312,LJP005_BT20_3H:M13,NVP-BEZ235_10 uM_3 h,BT20
1313,LJP007_A549_24H:O19,BS-181_10 uM_24 h,A549
1314,LJP009_CD34_24H:I07,BX-795_10 uM_24 h,CD34
1315,LJP007_HELA_24H:I01,sunitinib_10 uM_24 h,HELA
1316,LJP009_NPC.CAS9_24H:F22,chelerythrine_0.37 uM_24 h,NPC
1317,LJP009_HCC515_24H:I07,BX-795_10 uM_24 h,HCC515
1318,LJP006_SKBR3_3H:P19,XMD-1185H_10 uM_3 h,SKBR3
1319,LJP007_SKL.C_24H:G01,KW-2449_10 uM_24 h,SKL
1320,LJP006_HA1E_24H:L19,THZ-2-98-01_10 uM_24 h,HA1E
1321,LJP008_HCC515_24H:I07,mocetinostat_10 uM_24 h,HCC515
1322,LJP001_BT20_24H:BRD-K07691486-001-11-4:10,roscovitine_10 uM_24 h,BT20
1323,LJP007_HUVEC_24H:A07,XMD-885_10 uM_24 h,HUVEC
1324,LJP007_YAPC_24H:A04,tanespimycin_10 uM_24 h,YAPC
1325,LJP007_HUVEC_24H:N09,BGT-226_1.11 uM_24 h,HUVEC
1326,LJP006_HA1E_24H:O13,torin-1_10 uM_24 h,HA1E
1327,LJP007_HUVEC_24H:K23,everolimus_0.12 uM_24 h,HUVEC
1328,LJP005_MCF7_24H:O07,WH-4-025_10 uM_24 h,MCF7
1329,LJP001_BT20_6H:BRD-K13390322-001-02-2:0.4,AT-7519_0.37 uM_6 h,BT20
1330,LJP005_HCC515_24H:K19,GDC-0980_10 uM_24 h,HCC515
1331,LJP008_HCC515_24H:M01,resveratrol_10 uM_24 h,HCC515
1332,LJP006_PC3_24H:G19,afatinib_10 uM_24 h,PC3
1333,LJP007_HUVEC_24H:P13,vandetanib_10 uM_24 h,HUVEC
1334,LJP007_CD34_24H:H01,WZ-7043_10 uM_24 h,CD34
1335,LJP008_HCC515_24H:A12,veliparib_0.04 uM_24 h,HCC515
1336,LJP007_MCF10A_24H:M13,NVP-TAE226_10 uM_24 h,MCF10A
1337,LJP009_CD34_24H:N13,JNK-IN-5A_10 uM_24 h,CD34
1338,LJP001_SKBR3_6H:BRD-K85606544-001-04-2:10,neratinib_10 uM_6 h,SKBR3
1339,LJP007_HUVEC_24H:J03,PHA-767491_1.11 uM_24 h,HUVEC
1340,LJP009_NPC_24H:A03,vorinostat_10 uM_24 h,NPC
1341,LJP005_HCC515_24H:O13,ruxolitinib_10 uM_24 h,HCC515
1342,LJP005_HCC515_24H:E13,NVP-AEW541_10 uM_24 h,HCC515
1343,LJP001_SKBR3_24H:H01,AS-601245_0.37 uM_24 h,SKBR3
1344,LJP005_BT20_3H:L19,BX-912_10 uM_3 h,BT20
1345,LJP005_HS578T_24H:P07,CYT-387_10 uM_24 h,HS578T
1346,LJP009_HME1_24H:A13,XMD-892_10 uM_24 h,HME1
1347,LJP007_SKL.C_24H:K14,HG-9-91-01_3.33 uM_24 h,SKL
1348,LJP001_MDAMB231_6H:BRD-K72636697-001-01-5:10,QL-X-138_10 uM_6 h,MDAMB231
1349,LJP005_SKBR3_24H:K13,PIK-93_10 uM_24 h,SKBR3
1350,LJP007_NPC.TAK_24H:M19,quizartinib_10 uM_24 h,NPC
1351,LJP006_PC3_24H:F19,QL-X-138_10 uM_24 h,PC3
1352,LJP007_THP1_24H:I19,rebastinib_10 uM_24 h,THP1
1353,LJP001_BT20_6H:BRD-K92571446-001-01-4:2,WZ-3105_2.22 uM_6 h,BT20
1354,LJP009_HME1_24H:O07,KIN001-127_10 uM_24 h,HME1
1355,LJP008_THP1_24H:N07,tranylcypromine_10 uM_24 h,THP1
1356,LJP001_BT20_6H:BRD-K99545815-001-02-2:10,PF-562271_10 uM_6 h,BT20
1357,LJP008_SKL_24H:K02,I-BET-151_3.33 uM_24 h,SKL
1358,LJP009_HUVEC_24H:C13,QL-XI-92_10 uM_24 h,HUVEC
1359,LJP007_NPC.TAK_24H:C07,SB-216763_10 uM_24 h,NPC
1360,LJP001_SKBR3_6H:BRD-K04923131-001-10-5:10,BRD-K04923131_10 uM_6 h,SKBR3
1361,LJP008_NPC_24H:L23,belinostat_0.12 uM_24 h,NPC
1362,LJP007_YAPC_24H:L13,HG-14-10-04_10 uM_24 h,YAPC
1363,LJP007_SKL.C_24H:K24,everolimus_0.04 uM_24 h,SKL
1364,LJP008_HCC515_24H:P07,VE-821_10 uM_24 h,HCC515
1365,LJP009_NPC.CAS9_24H:O07,KIN001-127_10 uM_24 h,NPC
1366,LJP006_HME1_3H:L02,AZD-7762_3.33 uM_3 h,HME1
1367,LJP009_JURKAT_24H:H07,dabrafenib_10 uM_24 h,JURKAT
1368,LJP009_NPC.CAS9_24H:L19,AZD-1480_10 uM_24 h,NPC
1369,LJP005_MCF7_24H:K09,radicicol_1.11 uM_24 h,MCF7
